name	len	score	pvalue
TRINITY_DN5635_c0_g3_i1 len=1424 path=[0:0-1423]	1424	0.6245296597480774	0.03971221391343757
TRINITY_DN5640_c0_g1_i1 len=1569 path=[0:0-1568]	1569	0.05306246504187584	0.23045547246770903
TRINITY_DN5694_c0_g1_i2 len=1716 path=[0:0-360 2:361-1715]	1716	0.48785537481307983	0.07036029911624746
TRINITY_DN5694_c0_g1_i1 len=1752 path=[0:0-360 1:361-396 2:397-1751]	1752	0.3645782768726349	0.10482287181811314
TRINITY_DN5694_c0_g2_i1 len=1211 path=[0:0-1210]	1211	0.4714343249797821	0.07700732683737442
TRINITY_DN5694_c0_g3_i1 len=672 path=[0:0-671]	672	0.5707716941833496	0.10314399142034657
TRINITY_DN5694_c0_g4_i1 len=539 path=[0:0-538]	539	0.5554060935974121	0.10873205516566634
TRINITY_DN5649_c0_g1_i1 len=795 path=[0:0-794]	795	0.08837448805570602	0.4274116163991797
TRINITY_DN5630_c0_g1_i1 len=948 path=[0:0-947]	948	0.9365278482437134	0.022850853261585355
TRINITY_DN5657_c0_g1_i1 len=270 path=[0:0-269]	270	0.5356134176254272	0.1754484746793392
TRINITY_DN5657_c0_g2_i1 len=1364 path=[0:0-1363]	1364	0.0014387296978384256	0.4832691290882997
TRINITY_DN5619_c0_g1_i1 len=384 path=[0:0-383]	384	0.09424933046102524	0.453454028948911
TRINITY_DN5619_c0_g2_i1 len=908 path=[0:0-907]	908	0.495022714138031	0.14164894918060547
TRINITY_DN5664_c0_g1_i1 len=478 path=[0:0-477]	478	0.6008708477020264	0.091739189250124
TRINITY_DN5638_c0_g1_i1 len=2325 path=[0:0-2324]	2325	0.5633680820465088	0.04651031044640834
TRINITY_DN5678_c0_g1_i1 len=355 path=[0:0-354]	355	0.4411274790763855	0.1808686927898273
TRINITY_DN5678_c0_g2_i1 len=769 path=[0:0-768]	769	0.4884602725505829	0.14687011985173756
TRINITY_DN5651_c0_g1_i1 len=1496 path=[0:0-1495]	1496	0.15739497542381287	0.16175693028174334
TRINITY_DN5637_c0_g1_i1 len=1453 path=[0:0-1267 1:1268-1278 2:1279-1452]	1453	0.13564316928386688	0.17138756703678526
TRINITY_DN5637_c0_g1_i2 len=1442 path=[0:0-1267 2:1268-1441]	1442	0.10639698803424835	0.18611677619155526
TRINITY_DN5669_c0_g1_i1 len=733 path=[0:0-732]	733	0.8196985125541687	0.04488325274229054
TRINITY_DN5652_c0_g1_i1 len=264 path=[0:0-263]	264	0.7050825357437134	0.08412348960034234
TRINITY_DN5652_c0_g2_i1 len=459 path=[0:0-458]	459	0.9951965808868408	0.0032973350768814537
TRINITY_DN5652_c0_g3_i1 len=336 path=[0:0-335]	336	0.3176792860031128	0.2542498985435361
TRINITY_DN5658_c0_g1_i1 len=1081 path=[0:0-1080]	1081	0.29480883479118347	0.12060956265578972
TRINITY_DN5626_c0_g1_i1 len=2430 path=[0:0-2429]	2430	0.695510745048523	0.03342397462043961
TRINITY_DN5684_c0_g1_i1 len=538 path=[0:0-537]	538	0.9637606143951416	0.01651959585316751
TRINITY_DN5615_c0_g1_i1 len=589 path=[0:0-588]	589	0.921328067779541	0.025945925605373572
TRINITY_DN5666_c0_g1_i1 len=1910 path=[0:0-1909]	1910	0.9548080563545227	0.01304856862300778
TRINITY_DN5604_c0_g1_i1 len=3148 path=[0:0-3147]	3148	0.7944282293319702	0.025776116020847496
TRINITY_DN5613_c0_g1_i1 len=582 path=[0:0-581]	582	0.6132376194000244	0.08903271933620577
TRINITY_DN5613_c0_g2_i1 len=897 path=[0:0-896]	897	0.927619457244873	0.024647688573632618
TRINITY_DN5676_c0_g1_i1 len=216 path=[0:0-215]	216	0.870397686958313	0.029557662638934248
TRINITY_DN5676_c0_g2_i1 len=311 path=[0:0-310]	311	0.24718281626701355	0.3010946025161203
TRINITY_DN5661_c0_g1_i1 len=838 path=[0:0-837]	838	0.8050878047943115	0.04782780485051459
TRINITY_DN5698_c0_g1_i1 len=333 path=[0:0-332]	333	0.9359786510467529	0.01808743292600442
TRINITY_DN5698_c0_g2_i1 len=1585 path=[0:0-1584]	1585	0.08500207960605621	0.19950524964121158
TRINITY_DN5628_c0_g1_i1 len=1529 path=[0:0-1528]	1529	0.514397919178009	0.05597099478812599
TRINITY_DN5628_c0_g2_i1 len=1328 path=[0:0-1327]	1328	0.942040205001831	0.014559256741445729
TRINITY_DN5612_c0_g1_i2 len=1673 path=[0:0-1059 1:1060-1320 2:1321-1672]	1673	0.5670512914657593	0.04603822040939648
TRINITY_DN5612_c0_g1_i1 len=1412 path=[0:0-1059 2:1060-1411]	1412	0.4921027421951294	0.06815091774303195
TRINITY_DN5689_c0_g1_i1 len=1647 path=[0:0-397 2:398-1646]	1647	0.8898497819900513	0.018487045849384393
TRINITY_DN5689_c0_g1_i2 len=1815 path=[0:0-397 1:398-565 2:566-1814]	1815	0.794216513633728	0.02579499962232797
TRINITY_DN5689_c0_g2_i1 len=274 path=[0:0-273]	274	0.5095908641815186	0.19497246652627787
TRINITY_DN5687_c0_g1_i1 len=411 path=[0:0-410]	411	0.26136788725852966	0.2912815078685124
TRINITY_DN5687_c0_g2_i1 len=424 path=[0:0-423]	424	0.7728481292724609	0.04853564503765162
TRINITY_DN5611_c0_g1_i1 len=2043 path=[0:0-2042]	2043	0.007688380312174559	0.3624518468162248
TRINITY_DN5617_c0_g1_i1 len=1042 path=[0:0-1041]	1042	0.09803850203752518	0.1907054913513105
TRINITY_DN5602_c0_g1_i1 len=270 path=[0:0-269]	270	0.3476487994194031	0.34296348014098943
TRINITY_DN5692_c0_g1_i1 len=320 path=[0:0-319]	320	0.4706847071647644	0.16208797402714525
TRINITY_DN5692_c0_g2_i1 len=629 path=[0:0-628]	629	0.27361783385276794	0.2671169730380628
TRINITY_DN5692_c0_g3_i1 len=259 path=[0:0-258]	259	0.6437703371047974	0.11187374016058378
TRINITY_DN5618_c0_g1_i1 len=1422 path=[0:0-1421]	1422	0.05048660933971405	0.23377898632827251
TRINITY_DN5655_c0_g1_i1 len=2079 path=[0:0-2078]	2079	0.9364392757415771	0.015012463176977114
TRINITY_DN5656_c0_g1_i1 len=1445 path=[0:0-59 2:60-1444]	1445	0.28784656524658203	0.12251680640531762
TRINITY_DN5656_c0_g1_i3 len=1457 path=[0:0-59 1:60-71 2:72-1456]	1457	0.3933822810649872	0.09810030969106429
TRINITY_DN5608_c0_g1_i1 len=2091 path=[0:0-2090]	2091	0.2644268572330475	0.12844625727018658
TRINITY_DN5690_c0_g1_i1 len=304 path=[0:0-303]	304	0.8028448820114136	0.042465166614059614
TRINITY_DN5606_c0_g1_i1 len=288 path=[0:0-287]	288	0.6364330053329468	0.11548574903435772
TRINITY_DN5606_c0_g2_i1 len=412 path=[0:0-411]	412	0.24937959015369415	0.2995953014384272
TRINITY_DN5625_c0_g1_i1 len=828 path=[0:0-827]	828	0.13570815324783325	0.37129579107791305
TRINITY_DN5625_c0_g2_i1 len=2195 path=[0:0-123 2:124-1732 4:1733-1743 6:1744-2194]	2195	0.9982857704162598	0.004399879144950525
TRINITY_DN5625_c0_g2_i3 len=2313 path=[1:0-160 2:161-1769 3:1770-1847 4:1848-1858 5:1859-1861 6:1862-2312]	2313	0.9986988306045532	0.004022207115341038
TRINITY_DN5625_c0_g2_i4 len=2232 path=[1:0-160 2:161-1769 4:1770-1780 6:1781-2231]	2232	0.9988464117050171	0.0037956038975753455
TRINITY_DN5625_c0_g3_i1 len=207 path=[0:0-206]	207	0.31003624200820923	0.3805278093715161
TRINITY_DN5616_c0_g1_i2 len=926 path=[0:0-925]	926	0.9678260684013367	0.01545654668949557
TRINITY_DN5667_c0_g1_i1 len=1719 path=[0:0-1718]	1719	0.15940847992897034	0.1609827026210439
TRINITY_DN5667_c0_g2_i1 len=969 path=[0:0-968]	969	0.5291190147399902	0.11976706993546445
TRINITY_DN5667_c0_g3_i1 len=860 path=[0:0-859]	860	0.526614248752594	0.12105589945248264
TRINITY_DN5667_c1_g1_i1 len=312 path=[0:0-191 2:192-311]	312	0.1936853677034378	0.34367813500473465
TRINITY_DN5667_c1_g1_i2 len=810 path=[0:0-191 1:192-595 4:596-809]	810	0.2917044758796692	0.2567498918135807
TRINITY_DN5667_c1_g1_i3 len=707 path=[0:0-191 1:192-595 3:596-706]	707	0.258272260427475	0.27681612071722894
TRINITY_DN5667_c2_g1_i1 len=315 path=[0:0-314]	315	0.1296481192111969	0.40757879785363216
TRINITY_DN5667_c2_g2_i1 len=252 path=[0:0-251]	252	0.05841350182890892	0.727500253375525
TRINITY_DN5610_c0_g1_i1 len=1310 path=[0:0-1309]	1310	0.7957103848457336	0.02566281441196465
TRINITY_DN5674_c0_g1_i1 len=327 path=[0:0-326]	327	0.8090841770172119	0.0412927808089462
TRINITY_DN5632_c0_g1_i1 len=254 path=[0:0-253]	254	0.21965834498405457	0.4813768989087961
TRINITY_DN5632_c0_g2_i1 len=345 path=[0:0-344]	345	0.2868831753730774	0.27439464309870587
TRINITY_DN5680_c0_g1_i1 len=339 path=[0:0-338]	339	0.18926042318344116	0.3475785723948235
TRINITY_DN5680_c0_g2_i1 len=1271 path=[0:0-1270]	1271	0.4414491653442383	0.0858637359317169
TRINITY_DN5631_c0_g1_i1 len=1641 path=[0:0-1640]	1641	0.2483167052268982	0.13294055442253946
TRINITY_DN5683_c0_g1_i1 len=622 path=[0:0-621]	622	0.49654293060302734	0.1403036745752507
TRINITY_DN5683_c0_g2_i4 len=1237 path=[0:0-458 1:459-479 2:480-796 4:797-1236]	1237	0.21199391782283783	0.14309993201903468
TRINITY_DN5683_c0_g2_i2 len=1216 path=[0:0-458 2:459-775 4:776-1215]	1216	0.2216336578130722	0.13994637057179546
TRINITY_DN5683_c0_g2_i1 len=883 path=[0:0-458 1:459-479 2:480-796 3:797-882]	883	0.5987508296966553	0.09345425125590322
TRINITY_DN5683_c0_g3_i1 len=1742 path=[0:0-1741]	1742	0.7235217094421387	0.031157942442782686
TRINITY_DN5683_c0_g4_i1 len=1732 path=[0:0-1731]	1732	0.7882927656173706	0.026248206057859356
TRINITY_DN5677_c0_g1_i1 len=1281 path=[0:0-1280]	1281	0.3528221845626831	0.10729662361205529
TRINITY_DN5646_c0_g1_i1 len=418 path=[0:0-417]	418	0.38989150524139404	0.2111929025567029
TRINITY_DN5646_c0_g2_i2 len=2229 path=[1:0-708 2:709-1671 3:1672-1695 4:1696-2228]	2229	0.744990348815918	0.029552836316942367
TRINITY_DN5646_c0_g2_i3 len=2205 path=[1:0-708 2:709-1671 4:1672-2204]	2205	0.7056000828742981	0.03259309615529874
TRINITY_DN5646_c0_g2_i1 len=1676 path=[0:0-155 2:156-1118 3:1119-1142 4:1143-1675]	1676	0.9306917786598206	0.015541204018430396
TRINITY_DN5646_c0_g3_i2 len=539 path=[0:0-269 2:270-538]	539	0.8139693737030029	0.046030969538467324
TRINITY_DN5646_c0_g3_i1 len=350 path=[1:0-80 2:81-349]	350	0.26512375473976135	0.28881837038373087
TRINITY_DN5646_c0_g4_i1 len=448 path=[0:0-447]	448	0.06467586755752563	0.5033086080173153
TRINITY_DN5646_c0_g5_i1 len=710 path=[0:0-709]	710	0.20099402964115143	0.3151799657566464
TRINITY_DN5682_c0_g1_i1 len=252 path=[0:0-251]	252	0.722274661064148	0.07710217227283477
TRINITY_DN5682_c0_g2_i1 len=212 path=[0:0-211]	212	0.2095591127872467	0.49348543372259324
TRINITY_DN5682_c0_g3_i2 len=397 path=[0:0-321 2:322-396]	397	0.046671319752931595	0.5427469901249041
TRINITY_DN5682_c0_g3_i1 len=402 path=[0:0-321 1:322-401]	402	0.2183849960565567	0.32327411281958784
TRINITY_DN5682_c0_g4_i1 len=319 path=[0:0-318]	319	0.47827857732772827	0.15677841908283358
TRINITY_DN5650_c0_g1_i1 len=241 path=[0:0-240]	241	0.8034565448760986	0.048718482899967344
TRINITY_DN5650_c0_g2_i1 len=213 path=[0:0-212]	213	0.5624725818634033	0.1574531818335379
TRINITY_DN5650_c0_g3_i2 len=964 path=[0:0-556 1:557-571 2:572-963]	964	0.9414342641830444	0.0219101017893093
TRINITY_DN5650_c0_g3_i1 len=949 path=[0:0-556 2:557-948]	949	0.9694702625274658	0.015099061130030669
TRINITY_DN5695_c0_g1_i1 len=209 path=[0:0-208]	209	0.40704482793807983	0.28760092791747843
TRINITY_DN5695_c0_g2_i1 len=267 path=[0:0-266]	267	0.7865643501281738	0.05414071913604576
TRINITY_DN5695_c0_g3_i1 len=516 path=[0:0-515]	516	0.10498254001140594	0.405162844079851
TRINITY_DN5695_c0_g4_i1 len=381 path=[0:0-380]	381	0.27921438217163086	0.2797267439238851
TRINITY_DN5695_c0_g5_i1 len=721 path=[0:0-720]	721	0.9470745325088501	0.020574234698677304
TRINITY_DN5688_c0_g1_i3 len=1832 path=[0:0-637 2:638-1831]	1832	0.9378165006637573	0.01495581237253569
TRINITY_DN5688_c0_g1_i2 len=1934 path=[0:0-637 1:638-739 2:740-1933]	1934	0.9378165006637573	0.01495581237253569
TRINITY_DN5672_c0_g1_i1 len=642 path=[0:0-641]	642	0.6203244924545288	0.08698188112664397
TRINITY_DN5672_c0_g2_i1 len=324 path=[0:0-323]	324	0.6533117294311523	0.0763854443793119
TRINITY_DN5672_c0_g3_i1 len=665 path=[0:0-664]	665	0.5040961503982544	0.13348322640124932
TRINITY_DN5609_c0_g1_i1 len=2908 path=[0:0-2907]	2908	0.8056889772415161	0.024850819548304252
TRINITY_DN5665_c0_g1_i1 len=850 path=[0:0-274 2:275-849]	850	0.6263789534568787	0.08534497356488363
TRINITY_DN5665_c0_g1_i2 len=949 path=[0:0-274 1:275-373 2:374-948]	949	0.6335277557373047	0.08346347062033152
TRINITY_DN5665_c0_g2_i1 len=229 path=[0:0-228]	229	0.532550573348999	0.17750081643224738
TRINITY_DN5621_c0_g1_i1 len=1748 path=[0:0-1747]	1748	0.9335125684738159	0.015257949996223279
TRINITY_DN5621_c0_g2_i1 len=382 path=[0:0-381]	382	0.05567321553826332	0.5219371420841412
TRINITY_DN5686_c0_g1_i1 len=943 path=[0:0-942]	943	0.254737913608551	0.2787822912942859
TRINITY_DN5686_c0_g2_i1 len=911 path=[0:0-910]	911	0.7386929392814636	0.06020809422566746
TRINITY_DN5696_c0_g1_i1 len=319 path=[0:0-318]	319	0.14620746672153473	0.3887924426207332
TRINITY_DN5681_c1_g1_i1 len=347 path=[0:0-346]	347	0.45439818501472473	0.1729494521350949
TRINITY_DN5681_c2_g1_i1 len=326 path=[0:0-325]	326	0.7913873791694641	0.044855029986021554
TRINITY_DN5654_c0_g1_i1 len=237 path=[0:0-236]	237	0.4871663451194763	0.21544802423396134
TRINITY_DN5654_c0_g2_i1 len=1487 path=[0:0-1486]	1487	0.5327649712562561	0.05191102046982401
TRINITY_DN5699_c0_g1_i1 len=266 path=[0:0-265]	266	0.6037765741348267	0.1329095393069898
TRINITY_DN5644_c0_g1_i1 len=1517 path=[0:0-1516]	1517	0.24825692176818848	0.13295943802401994
TRINITY_DN5620_c0_g1_i2 len=2316 path=[0:0-220 2:221-2315]	2316	0.7290985584259033	0.03068585240577083
TRINITY_DN5620_c0_g1_i1 len=2338 path=[0:0-220 1:221-242 2:243-2337]	2338	0.7533656358718872	0.029080746279930507
TRINITY_DN5633_c0_g1_i1 len=272 path=[0:0-271]	272	0.28021126985549927	0.4120646163894551
TRINITY_DN5633_c0_g2_i1 len=213 path=[0:0-212]	213	0.3595842719078064	0.33160099548428507
TRINITY_DN5603_c0_g1_i1 len=273 path=[0:0-272]	273	0.5956288576126099	0.1373605026970417
TRINITY_DN5603_c0_g2_i1 len=254 path=[0:0-253]	254	0.731274425983429	0.07370130966993615
TRINITY_DN5627_c0_g1_i1 len=1311 path=[0:0-1310]	1311	0.49840739369392395	0.06452526625878087
TRINITY_DN5627_c0_g2_i1 len=217 path=[0:0-216]	217	0.16900211572647095	0.5462100652019685
TRINITY_DN5647_c0_g1_i1 len=835 path=[0:0-834]	835	0.9194844365119934	0.02629400365011571
TRINITY_DN5647_c0_g2_i1 len=487 path=[0:0-486]	487	0.572810173034668	0.10151846507643053
TRINITY_DN5685_c0_g2_i1 len=793 path=[0:0-792]	793	0.5083872079849243	0.1305574893224708
TRINITY_DN5685_c0_g1_i2 len=967 path=[0:0-966]	967	0.6858890056610107	0.07143125928992079
TRINITY_DN5639_c0_g1_i3 len=551 path=[0:0-550]	551	0.00979328528046608	0.6671339065645637
TRINITY_DN5636_c0_g1_i7 len=1401 path=[0:0-50 4:51-51 5:52-143 6:144-1400]	1401	0.015444490127265453	0.3126369061107334
TRINITY_DN5636_c0_g1_i3 len=1629 path=[0:0-50 1:51-51 3:52-278 4:279-279 5:280-371 6:372-1628]	1629	0.040723767131567	0.2483760102726792
TRINITY_DN5636_c0_g1_i1 len=2041 path=[0:0-50 1:51-51 2:52-463 3:464-690 4:691-691 5:692-783 6:784-2040]	2041	0.04244309291243553	0.24569453886245185
TRINITY_DN5636_c0_g1_i6 len=1309 path=[0:0-50 4:51-51 6:52-1308]	1309	0.021193580701947212	0.29059974318301984
TRINITY_DN5636_c0_g2_i1 len=304 path=[0:0-303]	304	0.013630880042910576	0.6660278667087524
TRINITY_DN5636_c1_g1_i1 len=1435 path=[0:0-1434]	1435	0.8404126763343811	0.02218823173955737
TRINITY_DN5636_c1_g2_i1 len=2320 path=[0:0-2319]	2320	0.8027080297470093	0.0249641211571871
TRINITY_DN5679_c0_g1_i2 len=290 path=[0:0-192 2:193-289]	290	0.8405667543411255	0.037812074188353736
TRINITY_DN5679_c0_g1_i1 len=377 path=[0:0-192 1:193-376]	377	0.7466621994972229	0.05386210939261397
TRINITY_DN5600_c0_g1_i2 len=2523 path=[0:0-2355 1:2356-2522]	2523	0.15009556710720062	0.164570586902334
TRINITY_DN5600_c0_g1_i1 len=2800 path=[0:0-2355 2:2356-2799]	2800	0.17972388863563538	0.1539768864717879
TRINITY_DN5645_c0_g1_i1 len=3797 path=[0:0-3796]	3797	0.972111701965332	0.010480398821663267
TRINITY_DN5645_c0_g2_i1 len=531 path=[0:0-530]	531	0.425187349319458	0.1848858868464129
TRINITY_DN5643_c0_g1_i1 len=1218 path=[1:0-61 2:62-1217]	1218	0.9870043396949768	0.008044414230682076
TRINITY_DN5643_c0_g1_i2 len=1215 path=[0:0-58 2:59-1214]	1215	0.9973984956741333	0.005041921595286653
TRINITY_DN5643_c0_g2_i1 len=201 path=[0:0-200]	201	0.3187764286994934	0.371696264681704
TRINITY_DN5607_c0_g1_i1 len=1334 path=[0:0-1333]	1334	0.049786996096372604	0.23462874839489387
TRINITY_DN5607_c0_g2_i1 len=295 path=[0:0-294]	295	0.42612722516059875	0.27022218218263305
TRINITY_DN5607_c0_g3_i1 len=1407 path=[0:0-1406]	1407	0.3979697823524475	0.09713724601556009
TRINITY_DN5623_c0_g1_i1 len=420 path=[0:0-419]	420	0.39427921175956726	0.20873540154213824
TRINITY_DN5623_c0_g2_i1 len=740 path=[0:0-739]	740	0.365777850151062	0.21696551205102635
TRINITY_DN5634_c0_g1_i1 len=291 path=[0:0-290]	291	0.9714801907539368	0.005509510028040225
TRINITY_DN5634_c0_g2_i1 len=550 path=[0:0-549]	550	0.6642856001853943	0.0764360571224294
TRINITY_DN5671_c0_g1_i1 len=698 path=[0:0-697]	698	0.69051194190979	0.0704528777587537
TRINITY_DN5671_c0_g2_i1 len=796 path=[0:0-795]	796	0.7601419687271118	0.056388643248226684
TRINITY_DN5671_c0_g3_i1 len=282 path=[0:0-281]	282	0.4005233943462372	0.2936678641006295
TRINITY_DN5663_c0_g1_i1 len=1188 path=[0:0-1187]	1188	0.004030211828649044	0.40881108845078934
TRINITY_DN5648_c0_g1_i2 len=2493 path=[0:0-2492]	2493	0.2793894410133362	0.12499055819925976
TRINITY_DN5670_c0_g1_i1 len=344 path=[0:0-343]	344	0.79107666015625	0.044905758217973574
TRINITY_DN5670_c0_g2_i1 len=636 path=[0:0-635]	636	0.4629940986633301	0.16292874748348982
TRINITY_DN5670_c0_g3_i1 len=244 path=[0:0-243]	244	0.7455970644950867	0.0683410096733145
TRINITY_DN5673_c0_g1_i1 len=314 path=[0:0-313]	314	0.49030134081840515	0.14809825494882084
TRINITY_DN5673_c0_g2_i1 len=564 path=[0:0-563]	564	0.5000030398368835	0.13731208489341284
TRINITY_DN5622_c0_g1_i1 len=1223 path=[0:0-1222]	1223	0.9808081984519958	0.009177430319510536
TRINITY_DN5622_c0_g2_i1 len=288 path=[0:0-287]	288	0.42999938130378723	0.26677627504194773
TRINITY_DN5622_c0_g3_i1 len=1045 path=[0:0-1044]	1045	0.8809051513671875	0.019166855502681473
TRINITY_DN5622_c0_g4_i1 len=2803 path=[0:0-2802]	2803	0.7586207389831543	0.028797492257723392
TRINITY_DN5622_c0_g5_i1 len=432 path=[0:0-431]	432	0.37110385298728943	0.2221051088966046
TRINITY_DN5697_c0_g1_i1 len=685 path=[0:0-684]	685	0.9611746668815613	0.017093454251255902
TRINITY_DN5697_c0_g2_i1 len=1239 path=[0:0-1238]	1239	0.9891149997711182	0.007572324193670217
TRINITY_DN5641_c0_g1_i1 len=1502 path=[0:0-1501]	1502	0.7093740701675415	0.03238537653901352
TRINITY_DN5641_c0_g2_i1 len=223 path=[0:0-222]	223	0.2747950851917267	0.41799360367563426
TRINITY_DN5641_c0_g3_i1 len=605 path=[0:0-604]	605	0.9973306655883789	0.003922933639391146
TRINITY_DN5642_c0_g1_i1 len=304 path=[0:0-303]	304	0.10391347110271454	0.4400223204220589
TRINITY_DN5642_c0_g2_i1 len=1665 path=[0:0-1664]	1665	0.9981915950775146	0.004456529949391948
TRINITY_DN5601_c0_g1_i1 len=1707 path=[0:0-1706]	1707	0.5962035655975342	0.04280912455623537
TRINITY_DN5653_c0_g1_i2 len=2167 path=[0:0-1765 2:1766-2166]	2167	0.9223881959915161	0.016107712062844625
TRINITY_DN5653_c0_g1_i1 len=2186 path=[0:0-1765 1:1766-1784 2:1785-2185]	2186	0.9042432308197021	0.01742956416647783
TRINITY_DN5660_c0_g1_i1 len=755 path=[0:0-754]	755	0.3265489935874939	0.23751152420553537
TRINITY_DN5675_c0_g1_i1 len=217 path=[0:0-216]	217	0.5926166772842407	0.1391285008051711
TRINITY_DN5675_c0_g2_i2 len=1852 path=[1:0-83 2:84-1851]	1852	0.5646628141403198	0.04639700883752549
TRINITY_DN5675_c0_g2_i1 len=1801 path=[0:0-32 2:33-1800]	1801	0.5225759744644165	0.05378049701639097
TRINITY_DN5675_c0_g3_i1 len=242 path=[0:0-241]	242	0.197826087474823	0.5082910102363712
TRINITY_DN5624_c0_g1_i1 len=1380 path=[0:0-1379]	1380	0.7565578818321228	0.02887302666364529
TRINITY_DN5691_c0_g1_i1 len=286 path=[0:0-285]	286	0.8486835956573486	0.035500726343171814
TRINITY_DN5720_c0_g1_i1 len=653 path=[0:0-652]	653	0.20064064860343933	0.31548100622777475
TRINITY_DN5720_c0_g2_i1 len=401 path=[0:0-400]	401	0.655091404914856	0.07585561617892411
TRINITY_DN5757_c0_g1_i1 len=442 path=[0:0-441]	442	0.1689591258764267	0.3659027370699373
TRINITY_DN5786_c0_g1_i1 len=894 path=[0:0-893]	894	0.5955861806869507	0.09458315302263448
TRINITY_DN5786_c0_g2_i1 len=1043 path=[0:0-1042]	1043	0.430524617433548	0.08884734496563185
TRINITY_DN5712_c0_g1_i1 len=1022 path=[0:0-1021]	1022	0.9983991980552673	0.004286577536067679
TRINITY_DN5714_c0_g1_i2 len=1230 path=[0:0-401 2:402-1229]	1230	0.6885620355606079	0.03404713346929526
TRINITY_DN5714_c0_g1_i1 len=1364 path=[0:0-401 1:402-535 2:536-1363]	1364	0.5326871871948242	0.05192990407130448
TRINITY_DN5710_c0_g1_i2 len=574 path=[1:0-122 3:123-464 4:465-573]	574	0.4524061679840088	0.1695140077894222
TRINITY_DN5710_c0_g1_i1 len=236 path=[0:0-126 4:127-235]	236	0.2789168655872345	0.4134356595083389
TRINITY_DN5710_c0_g1_i3 len=537 path=[2:0-85 3:86-427 4:428-536]	537	0.13763228058815002	0.3693202129861333
TRINITY_DN5710_c0_g2_i1 len=458 path=[0:0-457]	458	0.08796196430921555	0.46271474951526353
TRINITY_DN5716_c0_g1_i1 len=235 path=[0:0-234]	235	0.6577277183532715	0.10528879179288521
TRINITY_DN5716_c0_g2_i1 len=1502 path=[0:0-871 2:872-1501]	1502	0.4022607207298279	0.0959475791222902
TRINITY_DN5716_c0_g2_i2 len=1517 path=[0:0-871 1:872-886 2:887-1516]	1517	0.41291818022727966	0.09328499131354331
TRINITY_DN5743_c0_g1_i1 len=876 path=[0:0-875]	876	0.8367297649383545	0.04170351276599748
TRINITY_DN5774_c0_g1_i2 len=1229 path=[1:0-86 2:87-1228]	1229	0.05091945081949234	0.23319359468237782
TRINITY_DN5774_c0_g1_i1 len=1238 path=[0:0-95 2:96-1237]	1238	0.06693492829799652	0.2152541732759272
TRINITY_DN5797_c0_g1_i1 len=791 path=[0:0-790]	791	0.40568792819976807	0.19573275132175583
TRINITY_DN5797_c0_g2_i1 len=389 path=[0:0-388]	389	0.35271546244621277	0.23343441403255624
TRINITY_DN5755_c0_g1_i1 len=478 path=[0:0-477]	478	0.9643298387527466	0.012231140370654281
TRINITY_DN5763_c0_g1_i1 len=330 path=[0:0-329]	330	0.534271776676178	0.1179487757586689
TRINITY_DN5763_c0_g2_i1 len=270 path=[0:0-269]	270	0.6207232475280762	0.12366977849348543
TRINITY_DN5788_c0_g1_i1 len=233 path=[0:0-232]	233	0.757956326007843	0.06372957511739732
TRINITY_DN5738_c0_g1_i1 len=1410 path=[0:0-1409]	1410	0.18619808554649353	0.15172973789561145
TRINITY_DN5738_c1_g1_i1 len=540 path=[0:0-539]	540	0.14080305397510529	0.3660369903478899
TRINITY_DN5752_c0_g1_i1 len=232 path=[0:0-231]	232	0.30774986743927	0.38276032927557124
TRINITY_DN5752_c0_g2_i1 len=221 path=[0:0-220]	221	0.529557466506958	0.17981779484465266
TRINITY_DN5721_c0_g1_i2 len=243 path=[1:0-125 2:126-242]	243	0.45847049355506897	0.24124446796770307
TRINITY_DN5721_c0_g1_i1 len=329 path=[0:0-211 2:212-328]	329	0.0717911496758461	0.48988253596068
TRINITY_DN5783_c0_g1_i2 len=852 path=[0:0-292 1:293-320 2:321-851]	852	0.9990513324737549	0.0022013584451259665
TRINITY_DN5783_c0_g1_i1 len=824 path=[0:0-292 2:293-823]	824	0.9986969232559204	0.0025494364898681066
TRINITY_DN5783_c0_g2_i2 len=1170 path=[0:0-669 1:670-758 2:759-1169]	1170	0.05632789060473442	0.2269431225923408
TRINITY_DN5783_c0_g2_i1 len=1081 path=[0:0-669 2:670-1080]	1081	0.008599878288805485	0.35446408338998414
TRINITY_DN5783_c0_g3_i1 len=940 path=[0:0-939]	940	0.35702240467071533	0.22154697172101073
TRINITY_DN5742_c0_g1_i1 len=273 path=[0:0-272]	273	0.37696573138237	0.31528079638742806
TRINITY_DN5742_c0_g2_i1 len=295 path=[0:0-294]	295	0.26732736825942993	0.4261354038805869
TRINITY_DN5756_c0_g1_i1 len=473 path=[0:0-472]	473	0.2801095247268677	0.2791743698426298
TRINITY_DN5756_c0_g2_i1 len=752 path=[0:0-751]	752	0.9323367476463318	0.02366930704246552
TRINITY_DN5751_c0_g1_i1 len=553 path=[0:0-552]	553	0.2115975171327591	0.3076257314342697
TRINITY_DN5701_c0_g1_i1 len=751 path=[0:0-661 1:662-750]	751	0.5155566930770874	0.12638055278556512
TRINITY_DN5701_c0_g1_i2 len=796 path=[0:0-661 2:662-795]	796	0.5372662544250488	0.11602287907580576
TRINITY_DN5753_c0_g1_i1 len=273 path=[0:0-272]	273	0.474190354347229	0.22722154029796962
